host_gene_id,nested_gene_id,nested_gene_name,nested_gene_type,chromosome,nested_start,nested_end,intron_start,intron_end,transcript_id
ENSG00000233684.4,ENSG00000301816.1,ENSG00000301816,lncRNA,chr2,419160,420181,416727,421837,ENST00000715298.1
ENSG00000223985.3,ENSG00000284452.2,ENSG00000284452,lncRNA,chr2,495721,496637,492548,503806,ENST00000656189.1
ENSG00000233296.3,ENSG00000280360.1,ENSG00000280360,TEC,chr2,687799,688348,680152,696540,ENST00000435573.1
ENSG00000233296.3,ENSG00000302069.1,ENSG00000302069,lncRNA,chr2,688999,690653,680152,696540,ENST00000435573.1
ENSG00000227713.3,ENSG00000302059.1,ENSG00000302059,lncRNA,chr2,716088,717928,715523,731019,ENST00000783227.1
ENSG00000223751.3,ENSG00000272342.1,LINC01115,lncRNA,chr2,739588,740164,731141,749733,ENST00000783442.1
ENSG00000237667.8,ENSG00000272342.1,LINC01115,lncRNA,chr2,739588,740164,733898,806028,ENST00000783116.1
ENSG00000298835.1,ENSG00000228799.6,LINC01939,lncRNA,chr2,899462,905539,869329,941365,ENST00000758261.1
ENSG00000298835.1,ENSG00000234796.1,ENSG00000234796,lncRNA,chr2,910926,921124,869329,941365,ENST00000758261.1
ENSG00000172554.14,ENSG00000235403.1,ENSG00000235403,lncRNA,chr2,1059133,1068341,951069,1083517,ENST00001115405.1
ENSG00000172554.14,ENSG00000236665.1,ENSG00000236665,lncRNA,chr2,1158310,1160424,1137810,1165547,ENST00000912580.2
ENSG00000172554.14,ENSG00000233553.1,ENSG00000233553,lncRNA,chr2,1341044,1346568,1316376,1367342,ENST00000407292.2
ENSG00000228613.2,ENSG00000283766.1,ENSG00000283766,lncRNA,chr2,1552445,1554701,1546936,1561834,ENST00000816433.1
ENSG00000231482.3,ENSG00000283766.1,ENSG00000283766,lncRNA,chr2,1552445,1554701,1418462,1580200,ENST00000650512.1
ENSG00000186487.23,ENSG00000232057.2,MYT1L-AS2,lncRNA,chr2,1824412,1834145,1809168,1839148,ENST00000647755.2
ENSG00000186487.23,ENSG00000303972.1,ENSG00000303972,lncRNA,chr2,1854877,1855876,1851704,1860161,ENST00000648299.1
ENSG00000186487.23,ENSG00000299336.1,ENSG00000299336,lncRNA,chr2,1926097,1931651,1923264,1942981,ENST00000647755.2
ENSG00000186487.23,ENSG00000225619.1,MYT1L-AS1,lncRNA,chr2,2319232,2327110,2284504,2330966,ENST00000647738.2
ENSG00000237720.3,ENSG00000227364.1,ENSG00000227364,lncRNA,chr2,2729908,2730957,2716550,2732506,ENST00000720805.1
ENSG00000237720.3,ENSG00000294114.1,ENSG00000294114,lncRNA,chr2,2742112,2744120,2716550,2836959,ENST00000652954.1
ENSG00000237720.3,ENSG00000294098.1,ENSG00000294098,lncRNA,chr2,2760497,2769580,2752593,2836918,ENST00000720808.1
ENSG00000234423.3,ENSG00000296612.1,ENSG00000296612,lncRNA,chr2,3045145,3054428,3026504,3129913,ENST00000740421.1
ENSG00000032389.15,ENSG00000224885.1,EIPR1-IT1,lncRNA,chr2,3298341,3301465,3257456,3338016,ENST00001028718.1
ENSG00000171853.18,ENSG00000304366.1,ENSG00000304366,lncRNA,chr2,3455220,3460377,3401894,3465596,ENST00000935227.2
ENSG00000171853.18,ENSG00000225234.1,TRAPPC12-AS1,lncRNA,chr2,3481242,3482409,3478934,3484716,ENST00001118197.1
ENSG00000171853.18,ENSG00000297827.1,ENSG00000297827,lncRNA,chr2,3482842,3483256,3478934,3484716,ENST00001118197.1
ENSG00000171865.12,ENSG00000303909.1,ENSG00000303909,lncRNA,chr2,3547940,3548669,3545872,3550372,ENST00001093835.1
ENSG00000118004.20,ENSG00000237370.1,ENSG00000237370,lncRNA,chr2,3603397,3604242,3592843,3604314,ENST00000856326.2
ENSG00000118004.20,ENSG00000188765.7,TMSB4XP2,unprocessed_pseudogene,chr2,3617548,3617757,3613383,3637532,ENST00000856326.2
ENSG00000151360.10,ENSG00000232718.1,GAPDHP48,processed_pseudogene,chr2,3688021,3688981,3683075,3695716,ENST00000252505.4
ENSG00000224661.2,ENSG00000232718.1,GAPDHP48,processed_pseudogene,chr2,3688021,3688981,3674005,3697274,ENST00000832023.1
ENSG00000291325.1,ENSG00000297312.1,ENSG00000297312,lncRNA,chr2,4297226,4318273,4284271,4438965,ENST00000707165.1
ENSG00000291325.1,ENSG00000231821.1,NPM1P48,processed_pseudogene,chr2,4514204,4515056,4510160,4627364,ENST00000707165.1
ENSG00000291325.1,ENSG00000299355.1,ENSG00000299355,lncRNA,chr2,4591485,4600859,4510160,4627364,ENST00000707165.1
ENSG00000232044.9,ENSG00000276733.1,MIR7158,miRNA,chr2,5974662,5974732,5969487,5977913,ENST00000670914.1
ENSG00000232044.9,ENSG00000297417.1,ENSG00000297417,lncRNA,chr2,5981021,5982050,5980977,5982273,ENST00000431188.1
ENSG00000232044.9,ENSG00000297405.1,ENSG00000297405,lncRNA,chr2,6053942,6055549,6039830,6060171,ENST00000747556.1
ENSG00000151692.17,ENSG00000309422.1,ENSG00000309422,lncRNA,chr2,6987345,6989109,6951370,6996915,ENST00000902589.2
ENSG00000229727.8,ENSG00000305790.1,ENSG00000305790,lncRNA,chr2,7323773,7325311,7294134,7372128,ENST00000812802.1
ENSG00000305790.1,ENSG00000213774.3,ENSG00000213774,processed_pseudogene,chr2,7324748,7325062,7323914,7325162,ENST00000812972.1
ENSG00000229727.8,ENSG00000213774.3,ENSG00000213774,processed_pseudogene,chr2,7324748,7325062,7294134,7372128,ENST00000812802.1
ENSG00000229727.8,ENSG00000305776.1,ENSG00000305776,lncRNA,chr2,7329490,7332467,7294134,7372128,ENST00000812802.1
ENSG00000229727.8,ENSG00000305806.1,ENSG00000305806,lncRNA,chr2,7431686,7432959,7428457,7436004,ENST00000441014.5
ENSG00000230515.2,ENSG00000305573.1,ENSG00000305573,lncRNA,chr2,7537111,7555827,7523904,7615579,ENST00000811587.1
ENSG00000230515.2,ENSG00000305610.1,ENSG00000305610,lncRNA,chr2,7574963,7584054,7523904,7615579,ENST00000811587.1
ENSG00000305610.1,ENSG00000221255.1,RNU6ATAC37P,snRNA,chr2,7576841,7576971,7575062,7583803,ENST00000811934.1
ENSG00000230515.2,ENSG00000221255.1,RNU6ATAC37P,snRNA,chr2,7576841,7576971,7523904,7615579,ENST00000811587.1
ENSG00000235576.4,ENSG00000232979.1,ENSG00000232979,processed_pseudogene,chr2,7735645,7735783,7725854,7743700,ENST00000811668.1
ENSG00000235576.4,ENSG00000229405.1,ENSG00000229405,processed_pseudogene,chr2,7736438,7737095,7725854,7743700,ENST00000811668.1
ENSG00000236790.8,ENSG00000286857.2,ENSG00000286857,lncRNA,chr2,7937277,7954307,7924349,7968144,ENST00000426969.5
ENSG00000236790.8,ENSG00000229740.4,ENSG00000229740,lncRNA,chr2,8139287,8160974,7979327,8277738,ENST00000663636.1
ENSG00000236790.8,ENSG00000289191.3,ENSG00000289191,lncRNA,chr2,8281458,8282797,8060406,8287337,ENST00000430192.5
ENSG00000236790.8,ENSG00000299593.1,ENSG00000299593,lncRNA,chr2,8324753,8325464,8324685,8328233,ENST00000442956.1
ENSG00000236790.8,ENSG00000299558.1,ENSG00000299558,lncRNA,chr2,8357421,8360991,8326425,8382199,ENST00000764356.1
ENSG00000236790.8,ENSG00000299628.1,ENSG00000299628,lncRNA,chr2,8455837,8456409,8392969,8488001,ENST00000764356.1
ENSG00000236790.8,ENSG00000285591.1,ENSG00000285591,lncRNA,chr2,8488420,8505027,8392969,8575365,ENST00000715734.1
ENSG00000236790.8,ENSG00000299660.1,ENSG00000299660,lncRNA,chr2,8543285,8543544,8542975,8544230,ENST00000648035.1
ENSG00000236790.8,ENSG00000299607.1,ENSG00000299607,lncRNA,chr2,8543681,8544283,8520997,8575365,ENST00000685270.1
ENSG00000236790.8,ENSG00000299577.1,ENSG00000299577,lncRNA,chr2,8582828,8585147,8578712,8592259,ENST00000670008.1
ENSG00000299577.1,ENSG00000299643.1,ENSG00000299643,lncRNA,chr2,8584063,8584383,8583049,8584520,ENST00000764723.1
ENSG00000236790.8,ENSG00000299643.1,ENSG00000299643,lncRNA,chr2,8584063,8584383,8578712,8592259,ENST00000670008.1
ENSG00000231083.2,ENSG00000225642.1,SNRPEP5,processed_pseudogene,chr2,8603082,8603359,8601018,8607472,ENST00000789661.1
ENSG00000231083.2,ENSG00000302835.1,ENSG00000302835,lncRNA,chr2,8618696,8628675,8607802,8658491,ENST00000789660.1
ENSG00000302835.1,ENSG00000302883.1,ENSG00000302883,lncRNA,chr2,8625567,8626470,8618891,8628101,ENST00000789911.1
ENSG00000231083.2,ENSG00000302883.1,ENSG00000302883,lncRNA,chr2,8625567,8626470,8607802,8658491,ENST00000789660.1
ENSG00000231083.2,ENSG00000302859.1,ENSG00000302859,lncRNA,chr2,8640210,8642808,8607802,8658491,ENST00000789660.1
ENSG00000143797.14,ENSG00000303165.1,ENSG00000303165,lncRNA,chr2,8894301,8895162,8888074,8908620,ENST00000910715.2
ENSG00000290023.2,ENSG00000230886.3,HMGB1P25,processed_pseudogene,chr2,9018293,9018899,9005547,9026124,ENST00000782039.1
ENSG00000296532.1,ENSG00000223640.1,RPL30P3,processed_pseudogene,chr2,9081395,9081727,9071188,9094219,ENST00000740124.1
ENSG00000296532.1,ENSG00000242136.2,ENSG00000242136,lncRNA,chr2,9102943,9106341,9071188,9108414,ENST00000740123.1
ENSG00000151693.13,ENSG00000303543.1,ENSG00000303543,lncRNA,chr2,9211666,9212300,9207231,9279316,ENST00001125356.1
ENSG00000151693.13,ENSG00000213772.3,EIF1P7,processed_pseudogene,chr2,9271292,9271628,9207231,9279316,ENST00001125356.1
ENSG00000134308.16,ENSG00000207086.1,Y_RNA,misc_RNA,chr2,9615267,9615373,9591516,9630158,ENST00000381844.9
ENSG00000295440.1,ENSG00000260476.1,ENSG00000260476,lncRNA,chr2,10021578,10022825,10016584,10023900,ENST00000730125.1
ENSG00000205795.6,ENSG00000303799.1,ENSG00000303799,lncRNA,chr2,10072827,10074667,10065957,10079905,ENST00000381813.5
ENSG00000171848.18,ENSG00000206647.1,ENSG00000206647,snoRNA,chr2,10155072,10155206,10142376,10155628,ENST00000646978.1
ENSG00000171848.18,ENSG00000265418.1,MIR4261,miRNA,chr2,10192614,10192671,10142376,10210310,ENST00001072753.1
ENSG00000171848.18,ENSG00000294395.1,ENSG00000294395,lncRNA,chr2,10198674,10202477,10142376,10210310,ENST00001072753.1
ENSG00000298720.1,ENSG00000264030.2,RN7SL66P,misc_RNA,chr2,10280628,10280891,10280170,10282156,ENST00000757582.1
ENSG00000285872.4,ENSG00000206898.1,ENSG00000206898,snoRNA,chr2,10296047,10296180,10289160,10300841,ENST00000757254.1
ENSG00000115756.15,ENSG00000298642.1,ENSG00000298642,lncRNA,chr2,10301971,10374320,10297716,10396834,ENST00000992954.1
ENSG00000115756.15,ENSG00000298662.1,ENSG00000298662,lncRNA,chr2,10307808,10358802,10297716,10396834,ENST00000992954.1
ENSG00000298642.1,ENSG00000298662.1,ENSG00000298662,lncRNA,chr2,10307808,10358802,10302358,10373605,ENST00000757088.1
ENSG00000115756.15,ENSG00000298780.1,ENSG00000298780,lncRNA,chr2,10357564,10360903,10297716,10396834,ENST00000992954.1
ENSG00000298642.1,ENSG00000298780.1,ENSG00000298780,lncRNA,chr2,10357564,10360903,10302358,10373605,ENST00000757088.1
ENSG00000115756.15,ENSG00000298762.1,ENSG00000298762,lncRNA,chr2,10407458,10412542,10406362,10419733,ENST00000904539.2
ENSG00000115758.16,ENSG00000206633.1,SNORA80B,snoRNA,chr2,10446714,10446849,10445265,10448120,ENST00001116423.1
ENSG00000143882.14,ENSG00000239053.1,RNU7-138P,snRNA,chr2,10744186,10744249,10726570,10753980,ENST00000648362.1
ENSG00000143870.15,ENSG00000238962.1,RNU7-176P,snRNA,chr2,10815485,10815546,10802641,10819273,ENST00000381611.9
ENSG00000143870.15,ENSG00000303453.1,ENSG00000303453,lncRNA,chr2,10832679,10836527,10819355,10837523,ENST00000404824.3
ENSG00000271952.4,ENSG00000296979.1,ENSG00000296979,lncRNA,chr2,10847397,10848711,10844236,10878270,ENST00000743688.1
ENSG00000271952.4,ENSG00000270488.1,ENSG00000270488,processed_pseudogene,chr2,10874291,10874567,10844236,10878270,ENST00000743688.1
ENSG00000296957.1,ENSG00000162975.6,KCNF1,protein_coding,chr2,10911096,10914225,10890556,10914398,ENST00000743884.1
ENSG00000134318.18,ENSG00000207267.1,RNU6-1081P,snRNA,chr2,11233988,11234094,11227399,11234203,ENST00000401753.6
ENSG00000134318.18,ENSG00000230154.1,AIDAP1,processed_pseudogene,chr2,11308025,11308941,11287737,11343995,ENST00000315872.11
ENSG00000224177.9,ENSG00000231403.1,ENSG00000231403,lncRNA,chr2,11388023,11390367,11372706,11400371,ENST00000675665.1
ENSG00000224177.9,ENSG00000297324.1,ENSG00000297324,lncRNA,chr2,11391766,11394095,11372706,11400371,ENST00000675665.1
ENSG00000196208.16,ENSG00000305144.1,ENSG00000305144,lncRNA,chr2,11483330,11483917,11482382,11556456,ENST00000628795.2
ENSG00000196208.16,ENSG00000201610.1,RNA5SP84,rRNA_pseudogene,chr2,11517397,11517503,11482382,11556456,ENST00000628795.2
ENSG00000196208.16,ENSG00000264010.1,MIR4429,miRNA,chr2,11540605,11540677,11540109,11556453,ENST00001125368.1
ENSG00000196208.16,ENSG00000251718.1,RNU2-13P,snRNA,chr2,11561194,11561306,11556772,11562462,ENST00000628795.2
ENSG00000196208.16,ENSG00000285626.1,5S_rRNA,rRNA_pseudogene,chr2,11561661,11561779,11556772,11562462,ENST00000628795.2
ENSG00000196208.16,ENSG00000239899.3,RN7SL674P,misc_RNA,chr2,11584773,11585047,11580833,11585160,ENST00000912084.2
ENSG00000169006.9,ENSG00000230044.1,CDK8P1,processed_pseudogene,chr2,11665369,11665969,11662241,11669505,ENST00000950908.2
ENSG00000134324.14,ENSG00000228496.3,ENSG00000228496,lncRNA,chr2,11681420,11703161,11677729,11713755,ENST00000449576.7
ENSG00000134324.14,ENSG00000203643.3,ENSG00000203643,lncRNA,chr2,11721619,11724222,11713813,11765532,ENST00000449576.7
ENSG00000134324.14,ENSG00000230790.2,ENSG00000230790,lncRNA,chr2,11740997,11745301,11713813,11765532,ENST00000449576.7
ENSG00000134324.14,ENSG00000265056.1,MIR548S,miRNA,chr2,11767444,11767525,11765734,11767762,ENST00000449576.7
ENSG00000224184.8,ENSG00000265172.1,MIR4262,miRNA,chr2,11836933,11836986,11834104,11847449,ENST00000842234.1
ENSG00000224184.8,ENSG00000238503.1,SNORD18,snoRNA,chr2,12030303,12030372,12007844,12166737,ENST00000438292.5
ENSG00000307254.1,ENSG00000238503.1,SNORD18,snoRNA,chr2,12030303,12030372,11980299,12064196,ENST00000824753.1
ENSG00000224184.8,ENSG00000307283.1,ENSG00000307283,lncRNA,chr2,12131214,12133117,12106952,12166737,ENST00000824630.1
ENSG00000224184.8,ENSG00000289856.2,ENSG00000289856,lncRNA,chr2,12189509,12193249,12166856,12308687,ENST00000438292.5
ENSG00000224184.8,ENSG00000264089.1,MIR3681,miRNA,chr2,12199130,12199201,12166856,12308687,ENST00000438292.5
ENSG00000224184.8,ENSG00000290030.2,ENSG00000290030,lncRNA,chr2,12261246,12277678,12166856,12308687,ENST00000438292.5
ENSG00000224184.8,ENSG00000207183.1,RNU6-843P,snRNA,chr2,12411398,12411501,12340302,12416088,ENST00000840293.1
ENSG00000224184.8,ENSG00000309390.1,ENSG00000309390,lncRNA,chr2,12501319,12507354,12308785,12558205,ENST00000412294.6
ENSG00000309353.1,ENSG00000223360.1,ENSG00000223360,lncRNA,chr2,12598987,12605145,12588008,12665430,ENST00000840475.1
ENSG00000224184.8,ENSG00000223360.1,ENSG00000223360,lncRNA,chr2,12598987,12605145,12561266,12674228,ENST00000664018.1
ENSG00000286427.2,ENSG00000261117.1,ENSG00000261117,lncRNA,chr2,12715415,12716227,12682856,12716363,ENST00000840615.1
ENSG00000071575.13,ENSG00000264370.1,MIR3125,miRNA,chr2,12737367,12737444,12730400,12740325,ENST00001124975.1
ENSG00000285876.2,ENSG00000307443.1,ENSG00000307443,lncRNA,chr2,13307453,13307872,13285020,13329834,ENST00000647894.1
ENSG00000230448.6,ENSG00000227718.1,ENSG00000227718,lncRNA,chr2,13723048,13758152,13710722,13841563,ENST00000747982.1
ENSG00000230448.6,ENSG00000251859.1,RNU6-1288P,snRNA,chr2,14274622,14274725,13841615,14316968,ENST00000417751.5
ENSG00000287291.2,ENSG00000303625.1,ENSG00000303625,lncRNA,chr2,14872355,14873113,14713296,14986663,ENST00000654007.1
ENSG00000287291.2,ENSG00000235127.1,ENSG00000235127,lncRNA,chr2,14886647,14907664,14713296,14986663,ENST00000654007.1
ENSG00000151779.16,ENSG00000229087.1,RPS26P18,processed_pseudogene,chr2,15397435,15397782,15396476,15402167,ENST00000914564.2
ENSG00000226764.2,ENSG00000301274.1,ENSG00000301274,lncRNA,chr2,16036775,16037573,15997413,16062480,ENST00000422415.2
ENSG00000236289.5,ENSG00000301274.1,ENSG00000301274,lncRNA,chr2,16036775,16037573,16034306,16081126,ENST00000652394.1
ENSG00000294705.1,ENSG00000226041.2,ENSG00000226041,lncRNA,chr2,16202430,16204226,16201767,16204397,ENST00000725285.1
ENSG00000228876.4,ENSG00000285354.1,ENSG00000285354,lncRNA,chr2,16294445,16302290,16229267,16333233,ENST00000420404.2
ENSG00000228876.4,ENSG00000232444.2,ENSG00000232444,lncRNA,chr2,16315937,16319661,16229267,16333233,ENST00000420404.2
ENSG00000237633.4,ENSG00000279663.3,ENSG00000279663,TEC,chr2,16541690,16545695,16538421,16546499,ENST00000648675.1
ENSG00000309887.1,ENSG00000309902.1,ENSG00000309902,lncRNA,chr2,17172361,17192865,17134582,17193363,ENST00000845015.1
ENSG00000163032.14,ENSG00000308196.1,ENSG00000308196,lncRNA,chr2,17627451,17643200,17592237,17649409,ENST00000894184.2
ENSG00000163029.18,ENSG00000178295.17,GEN1,protein_coding,chr2,17753278,17788946,17745952,17799150,ENST00000960848.2
ENSG00000297720.1,ENSG00000151379.4,MSGN1,protein_coding,chr2,17816460,17817798,17808734,17847693,ENST00000750480.1
ENSG00000170745.14,ENSG00000212455.1,ENSG00000212455,snoRNA,chr2,18040606,18040733,17917872,18170389,ENST00000465292.5
ENSG00000287881.1,ENSG00000300854.1,ENSG00000300854,lncRNA,chr2,18423439,18425412,18404040,18492543,ENST00000670548.1
ENSG00000304724.1,ENSG00000260331.1,ENSG00000260331,lncRNA,chr2,18547386,18548204,18527115,18550653,ENST00000805798.1
ENSG00000250741.6,ENSG00000207170.1,RNU6-1215P,snRNA,chr2,18583367,18583468,18582998,18584087,ENST00000532967.5
ENSG00000185013.18,ENSG00000207170.1,RNU6-1215P,snRNA,chr2,18583367,18583468,18582998,18584087,ENST00000304081.9
ENSG00000304698.1,ENSG00000207170.1,RNU6-1215P,snRNA,chr2,18583367,18583468,18564027,18644169,ENST00000805686.1
ENSG00000236204.8,ENSG00000301178.1,ENSG00000301178,lncRNA,chr2,19048477,19052567,19026706,19084926,ENST00000432142.6
ENSG00000287284.2,ENSG00000301178.1,ENSG00000301178,lncRNA,chr2,19048477,19052567,18943903,19089236,ENST00000776740.1
ENSG00000228784.10,ENSG00000299074.1,ENSG00000299074,lncRNA,chr2,19867267,19869145,19864048,19872392,ENST00000760062.1
ENSG00000234378.2,ENSG00000310400.1,ENSG00000310400,lncRNA,chr2,20082890,20092101,20064512,20106739,ENST00000430429.1
ENSG00000234378.2,ENSG00000310453.1,ENSG00000310453,lncRNA,chr2,20107180,20109199,20064512,20136094,ENST00000849271.1
ENSG00000234378.2,ENSG00000310423.1,ENSG00000310423,lncRNA,chr2,20118095,20126050,20064512,20136094,ENST00000849271.1
ENSG00000228950.2,ENSG00000200829.1,Y_RNA,misc_RNA,chr2,20480844,20480955,20452948,20497783,ENST00000448241.2
ENSG00000228950.2,ENSG00000309176.1,ENSG00000309176,lncRNA,chr2,20491471,20492346,20452948,20497783,ENST00000448241.2
ENSG00000304619.1,ENSG00000279307.2,NDUFAF2P1,processed_pseudogene,chr2,20529467,20529976,20526472,20533970,ENST00000804982.1
ENSG00000118960.15,ENSG00000269976.1,ENSG00000269976,lncRNA,chr2,20586248,20586686,20560516,20623895,ENST00000446825.1
ENSG00000118960.15,ENSG00000231948.2,HS1BP3-IT1,lncRNA,chr2,20590775,20592548,20560516,20623895,ENST00000446825.1
ENSG00000118960.15,ENSG00000296407.1,ENSG00000296407,lncRNA,chr2,20596467,20597714,20592795,20598207,ENST00000415264.5
ENSG00000118960.15,ENSG00000233416.1,RPS25P3,processed_pseudogene,chr2,20606280,20606654,20598266,20623895,ENST00000415264.5
ENSG00000231204.8,ENSG00000304152.1,ENSG00000304152,lncRNA,chr2,21254115,21260018,21235098,21263692,ENST00000799933.1
ENSG00000231204.8,ENSG00000310080.1,ENSG00000310080,lncRNA,chr2,21269065,21285474,21221295,21527506,ENST00000435237.1
ENSG00000231204.8,ENSG00000270654.1,NUTF2P8,processed_pseudogene,chr2,21362292,21364025,21221295,21527506,ENST00000435237.1
ENSG00000231204.8,ENSG00000235537.4,ENSG00000235537,lncRNA,chr2,21607465,21637197,21529244,21799356,ENST00000435237.1
ENSG00000231204.8,ENSG00000229621.3,LINC01822,lncRNA,chr2,21638068,21710737,21529244,21799356,ENST00000435237.1
ENSG00000231204.8,ENSG00000298236.1,ENSG00000298236,lncRNA,chr2,21771785,21772648,21529244,21799356,ENST00000435237.1
ENSG00000231204.8,ENSG00000264192.1,RN7SL117P,misc_RNA,chr2,21922993,21923288,21891142,21951631,ENST00000782755.1
ENSG00000228999.5,ENSG00000223691.1,ENSG00000223691,processed_pseudogene,chr2,22188336,22190313,21971837,22210864,ENST00000450551.1
ENSG00000228999.5,ENSG00000234189.1,ENSG00000234189,processed_pseudogene,chr2,22317053,22317244,22210995,22531035,ENST00000450551.1
ENSG00000228999.5,ENSG00000206882.1,RNA5SP87,rRNA_pseudogene,chr2,22338886,22339003,22210995,22531035,ENST00000450551.1
ENSG00000228999.5,ENSG00000234207.1,LINC03116,lncRNA,chr2,22377594,22482004,22210995,22531035,ENST00000450551.1
